TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315968439.5147515,00000000-0000-0000-0000-000000000000,AV,729.6946324465757,1233.4160585388274,MIA
315968439.5147515,00000000-0000-0000-0000-000000015876,OTHERS,725.9869554346914,1231.040970405371,MIA
315968439.5147515,00000000-0000-0000-0000-000000012786,OTHERS,730.453691160311,1249.9359221544764,MIA
315968439.5147515,00000000-0000-0000-0000-000000015358,OTHERS,731.279404688443,1270.0048733146275,MIA
315968439.5147515,00000000-0000-0000-0000-000000016365,OTHERS,736.1659622081356,1172.4045480091957,MIA
315968439.5147515,00000000-0000-0000-0000-000000015720,OTHERS,730.604957296405,1238.6460958783819,MIA
315968439.5147515,00000000-0000-0000-0000-000000015758,OTHERS,728.7915969774853,1243.0552232335508,MIA
315968439.5147515,00000000-0000-0000-0000-000000016156,OTHERS,702.5533923612628,1214.3236459553787,MIA
315968439.5147515,00000000-0000-0000-0000-000000015669,OTHERS,724.4492488676973,1239.9419981921988,MIA
315968439.5147515,00000000-0000-0000-0000-000000016351,OTHERS,733.8915048886372,1183.5494415438031,MIA
315968439.5147515,00000000-0000-0000-0000-000000015797,OTHERS,732.6631674366182,1245.396394536595,MIA
315968439.5147515,00000000-0000-0000-0000-000000015798,OTHERS,728.231650055498,1254.3903188885815,MIA
315968439.5147515,00000000-0000-0000-0000-000000016196,OTHERS,716.1451060358013,1185.1336611151785,MIA
315968439.5147515,00000000-0000-0000-0000-000000015823,OTHERS,716.1135430510858,1204.345892048269,MIA
315968439.5147515,00000000-0000-0000-0000-000000015828,OTHERS,726.5351815967291,1247.8385516846722,MIA
315968439.5147515,00000000-0000-0000-0000-000000016354,OTHERS,664.6795706961531,1220.8808677493817,MIA
315968439.5147515,00000000-0000-0000-0000-000000015842,OTHERS,727.3592737268207,1237.1400201919562,MIA
315968439.5147515,00000000-0000-0000-0000-000000015845,OTHERS,722.9161226179596,1233.6244728978834,MIA
315968439.5147515,00000000-0000-0000-0000-000000015924,OTHERS,721.3152286973351,1226.0905149440896,MIA
315968439.5147515,00000000-0000-0000-0000-000000016108,OTHERS,716.7015195029908,1212.2263380574475,MIA
315968439.5147515,00000000-0000-0000-0000-000000016080,OTHERS,732.9199258857491,1264.7140919282322,MIA
315968439.5147515,00000000-0000-0000-0000-000000016341,OTHERS,752.5314653472844,1231.2119038319377,MIA
315968439.5147515,00000000-0000-0000-0000-000000016343,OTHERS,753.6327931180317,1233.8816606430694,MIA
315968439.5147515,00000000-0000-0000-0000-000000016336,OTHERS,745.8652097267989,1243.8612542568505,MIA
315968439.5147515,00000000-0000-0000-0000-000000016313,OTHERS,745.1175913083383,1266.131679209177,MIA
315968439.5147515,00000000-0000-0000-0000-000000016345,OTHERS,736.0577770476782,1207.156215958273,MIA
315968439.5147515,00000000-0000-0000-0000-000000016355,OTHERS,746.2139174590927,1200.3397900343111,MIA
315968439.5147515,00000000-0000-0000-0000-000000016330,OTHERS,739.5824138741627,1195.948157313254,MIA
315968439.5147515,00000000-0000-0000-0000-000000016029,OTHERS,628.723929435629,1213.5832839246887,MIA
315968439.5147515,00000000-0000-0000-0000-000000016363,OTHERS,749.4976585704411,1216.7603038294478,MIA
315968439.5147515,00000000-0000-0000-0000-000000016202,OTHERS,723.2342325611081,1202.4382753294892,MIA
315968439.5147515,00000000-0000-0000-0000-000000016240,OTHERS,695.1985938176217,1215.8020610131614,MIA
315968439.5147515,00000000-0000-0000-0000-000000016373,OTHERS,738.7143981902346,1163.5543469294655,MIA
315968439.5147515,00000000-0000-0000-0000-000000016192,OTHERS,719.0562636739827,1200.0368244519282,MIA
315968439.5147515,00000000-0000-0000-0000-000000016377,AGENT,730.7252265090964,1154.9288605246538,MIA
315968439.5147515,00000000-0000-0000-0000-000000016326,OTHERS,749.1060205247518,1274.5721747183954,MIA
315968439.5147515,00000000-0000-0000-0000-000000016270,OTHERS,708.7881601258534,1212.8139854057456,MIA
315968439.5147515,00000000-0000-0000-0000-000000016198,OTHERS,725.1736386047781,1213.26336997411,MIA
315968439.5147515,00000000-0000-0000-0000-000000016320,OTHERS,741.4471745853857,1242.7189875027725,MIA
315968439.5147515,00000000-0000-0000-0000-000000016318,OTHERS,746.920414215121,1298.478966256326,MIA
315968439.5147515,00000000-0000-0000-0000-000000016201,OTHERS,723.8240790973648,1207.1509954694575,MIA
315968439.5147515,00000000-0000-0000-0000-000000016190,OTHERS,721.7881220075021,1211.967518703063,MIA
315968439.5147515,00000000-0000-0000-0000-000000016171,OTHERS,734.8183158756951,1251.502850434532,MIA
315968439.5147515,00000000-0000-0000-0000-000000016372,OTHERS,732.3344645888089,1271.7411694311947,MIA
315968439.5147515,00000000-0000-0000-0000-000000016321,OTHERS,738.5714659772881,1284.3230533094113,MIA
315968439.5147515,00000000-0000-0000-0000-000000016180,OTHERS,712.8094277402104,1210.9254576223364,MIA
315968439.6126803,00000000-0000-0000-0000-000000000000,AV,729.6946880098213,1233.4160461219494,MIA
315968439.6126803,00000000-0000-0000-0000-000000015876,OTHERS,725.9812712316016,1231.0537671581958,MIA
315968439.6126803,00000000-0000-0000-0000-000000012786,OTHERS,730.4550947357129,1249.966320930334,MIA
315968439.6126803,00000000-0000-0000-0000-000000015358,OTHERS,731.1359404916636,1269.9336502247008,MIA
315968439.6126803,00000000-0000-0000-0000-000000016365,OTHERS,736.1659622081356,1172.4045480091957,MIA
315968439.6126803,00000000-0000-0000-0000-000000015720,OTHERS,730.5974267961577,1238.6445815983714,MIA
315968439.6126803,00000000-0000-0000-0000-000000015758,OTHERS,728.7891576805123,1243.0631076029742,MIA
